,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1151,Sunset,49.219551997197186,-123.09254776051078,Yu Xiang Yuan,49.22462775296824,-123.09086886136434,Chinese Restaurant
1152,Sunset,49.219551997197186,-123.09254776051078,RBC Royal Bank,49.22535090236456,-123.09097713047528,Bank
1153,Sunset,49.219551997197186,-123.09254776051078,Petro-Canada,49.210687,-123.090563,Gas Station
1154,Sunset,49.219551997197186,-123.09254776051078,TD Canada Trust,49.22566430407171,-123.09115685057805,Bank
1155,Sunset,49.219551997197186,-123.09254776051078,Vision 2000,49.22402557481884,-123.090797604178,Cosmetics Shop
1156,Sunset,49.219551997197186,-123.09254776051078,Sartaj Sweets & Restaurant,49.22404565209015,-123.09084065860813,Indian Restaurant
1157,Sunset,49.219551997197186,-123.09254776051078,49th And Fraser St.,49.223853619657525,-123.08795418432547,Market
1158,Sunset,49.219551997197186,-123.09254776051078,Rexall,49.22387674482483,-123.08793059890274,Pharmacy
1159,Sunset,49.219551997197186,-123.09254776051078,Dhoom Restaurant & Bar,49.22479075710435,-123.09093866338509,Indian Restaurant
1160,Sunset,49.219551997197186,-123.09254776051078,Dhaliwal Sweets,49.22481180999152,-123.09092899013963,Indian Restaurant
1161,Sunset,49.219551997197186,-123.09254776051078,Rexall,49.2248774,-123.0904218,Pharmacy
1162,Sunset,49.219551997197186,-123.09254776051078,Sunset Park,49.22177935804178,-123.1004339379766,Park
1163,Sunset,49.219551997197186,-123.09254776051078,Himalaya Restaurant,49.22474682567905,-123.10182882009246,Indian Restaurant
1164,Sunset,49.219551997197186,-123.09254776051078,Bus Stop 52027 (49),49.22546001850634,-123.09118236910115,Bus Stop
1165,Sunset,49.219551997197186,-123.09254776051078,Best Quality Sweets & Restaurant,49.218894,-123.10174971383769,Indian Restaurant
1166,Sunset,49.219551997197186,-123.09254776051078,George Park,49.21328059235578,-123.09477971856839,Park
1167,Sunset,49.219551997197186,-123.09254776051078,Taste Good Wonton Seafood Restaurant,49.21063539465729,-123.09257098570443,Chinese Restaurant
1168,Sunset,49.219551997197186,-123.09254776051078,Tandoori King,49.212414,-123.091394,Indian Restaurant
1169,Sunset,49.219551997197186,-123.09254776051078,West Coast Liquor Company,49.22625210520387,-123.08788612368967,Liquor Store
1170,Sunset,49.219551997197186,-123.09254776051078,Ross Park,49.21700637848032,-123.08187549647366,Park
1171,Sunset,49.219551997197186,-123.09254776051078,Tandoori Raj Restaurant,49.211878,-123.09152,Indian Restaurant
1172,Sunset,49.219551997197186,-123.09254776051078,Super 8,49.211499080974164,-123.09013949180554,Motel
1173,Sunset,49.219551997197186,-123.09254776051078,Bus Stop 52209 (100),49.211136,-123.090016,Bus Stop
1174,Sunset,49.219551997197186,-123.09254776051078,Gia Minh Restaurant,49.228461033226964,-123.09090614318846,Vietnamese Restaurant
1175,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Huang's Beef Noodle House,49.22086672216761,-123.06574556831681,Noodle House
1176,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Gordon Park,49.22232761847823,-123.0694921703986,Park
1177,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Starbucks,49.225111,-123.053442,Coffee Shop
1178,Victoria-Fraserview,49.22209624149606,-123.06468671890973,RBC Royal Bank,49.2253069282859,-123.06558275585192,Bank
1179,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Tibisti Foods & Grill,49.220397188372196,-123.06582127873163,Middle Eastern Restaurant
1180,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Neighbour's Restaurant & Pizza House,49.2253032,-123.0657698,Pizza Place
1181,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Petro-Canada,49.224935,-123.06543,Gas Station
1182,Victoria-Fraserview,49.22209624149606,-123.06468671890973,7-Eleven,49.221114969780864,-123.06535005569458,Convenience Store
1183,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Nishiki Sushi,49.225124383310956,-123.06592842367571,Sushi Restaurant
1184,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Wally's Burgers,49.22532053754264,-123.05355496499374,Burger Joint
1185,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Thai Son Restaurant,49.225796338222835,-123.06588006069619,Vietnamese Restaurant
1186,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Bubble Waffle Cafe,49.225463442830986,-123.05352836781236,Asian Restaurant
1187,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Value Village,49.22642447811886,-123.06593113312482,Thrift / Vintage Store
1188,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Apex Liquor Market,49.22526621090821,-123.06580179478689,Liquor Store
1189,Victoria-Fraserview,49.22209624149606,-123.06468671890973,La Tandoori,49.22537437185083,-123.06514791406539,Indian Restaurant
1190,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Petro-Canada,49.21825,-123.07694,Gas Station
1191,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Yu Kee BBQ Kitchen,49.22529292210137,-123.05413863764733,Restaurant
1192,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Mt. Fuji Japanese Restaurant,49.22506750315032,-123.05422769029988,Japanese Restaurant
1193,Victoria-Fraserview,49.22209624149606,-123.06468671890973,7-Eleven,49.2184714683209,-123.07652036658396,Convenience Store
1194,Victoria-Fraserview,49.22209624149606,-123.06468671890973,88 Supermarket,49.225633,-123.053869,Grocery Store
1195,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Save & Stay Food Store,49.224866388508914,-123.0775020400918,Grocery Store
1196,Victoria-Fraserview,49.22209624149606,-123.06468671890973,Soup Dot Com,49.231068,-123.065668,Soup Place
1197,West End,49.28509935225239,-123.13231103427206,Greenhorn Cafe,49.286628,-123.134038,Café
1198,West End,49.28509935225239,-123.13231103427206,Ramen Danbo,49.287405513071484,-123.12902819393214,Ramen Restaurant
1199,West End,49.28509935225239,-123.13231103427206,Forage,49.287356794873574,-123.12899488649023,Restaurant
1200,West End,49.28509935225239,-123.13231103427206,Cardero Bottega,49.287024,-123.135833,Sandwich Place
1201,West End,49.28509935225239,-123.13231103427206,Score On Davie,49.282344593296706,-123.1344812658901,Pub
1202,West End,49.28509935225239,-123.13231103427206,Miko Sushi,49.28740231300849,-123.12905965299217,Sushi Restaurant
1203,West End,49.28509935225239,-123.13231103427206,Konbiniya,49.28650114050235,-123.1275229149609,Convenience Store
1204,West End,49.28509935225239,-123.13231103427206,Little Sister's Bookstore,49.28205896874118,-123.13437333586184,Bookstore
1205,West End,49.28509935225239,-123.13231103427206,Breka Bakery & Café,49.28585411445341,-123.12715644115154,Bakery
1206,West End,49.28509935225239,-123.13231103427206,COBS Bread,49.28137872050481,-123.1326676047977,Bakery
1207,West End,49.28509935225239,-123.13231103427206,Horin Ramen + Sake,49.28625184283856,-123.12744092693404,Ramen Restaurant
1208,West End,49.28509935225239,-123.13231103427206,Barclay Heritage Square,49.287225,-123.132182,Park
1209,West End,49.28509935225239,-123.13231103427206,La Belle Patate,49.28197746535216,-123.13362284301661,Restaurant
1210,West End,49.28509935225239,-123.13231103427206,PappaRoti,49.28871601430035,-123.13091598247156,Coffee Shop
1211,West End,49.28509935225239,-123.13231103427206,CinCin,49.28540195093551,-123.12603469495473,Italian Restaurant
1212,West End,49.28509935225239,-123.13231103427206,MUJI 無印良品,49.28531661686063,-123.12514399719639,Miscellaneous Shop
1213,West End,49.28509935225239,-123.13231103427206,Eye Kandee Lingerie,49.28594735561611,-123.13956141471863,Lingerie Store
1214,West End,49.28509935225239,-123.13231103427206,Ladurée,49.285381,-123.125571,Dessert Shop
1215,West End,49.28509935225239,-123.13231103427206,Joe Fortes Seafood & Chop House,49.28501742069146,-123.12440986218266,Seafood Restaurant
1216,West End,49.28509935225239,-123.13231103427206,Le Crocodile Restaurant,49.28265806764619,-123.12528669834137,French Restaurant
1217,West End,49.28509935225239,-123.13231103427206,Cora's,49.287747454886535,-123.129533609919,Breakfast Spot
1218,West End,49.28509935225239,-123.13231103427206,Guu with Garlic,49.290328,-123.133886,Japanese Restaurant
1219,West End,49.28509935225239,-123.13231103427206,Nelson Park,49.28256008549032,-123.12922954559326,Park
1220,West End,49.28509935225239,-123.13231103427206,Kin's Farm Market,49.28133376072547,-123.1326645840313,Farmers Market
1221,West End,49.28509935225239,-123.13231103427206,Guu Original,49.28415096995824,-123.12550872715728,Japanese Restaurant
1222,West End,49.28509935225239,-123.13231103427206,Donair Dude,49.2814267721975,-123.13287594656582,Falafel Restaurant
1223,West End,49.28509935225239,-123.13231103427206,Sushi Bar Maumi,49.28130235294118,-123.13358277647059,Sushi Restaurant
1224,West End,49.28509935225239,-123.13231103427206,1181 Lounge,49.28165288218154,-123.13283779905784,Gay Bar
1225,West End,49.28509935225239,-123.13231103427206,Earls,49.28596692796487,-123.12669114692403,American Restaurant
1226,West End,49.28509935225239,-123.13231103427206,Equinox West Georgia Street,49.286166751822236,-123.12405050693361,Gym
1227,West End,49.28509935225239,-123.13231103427206,BC Liquor Store,49.28641,-123.126062,Liquor Store
1228,West End,49.28509935225239,-123.13231103427206,Pho Goodness,49.281007,-123.132205,Vietnamese Restaurant
1229,West End,49.28509935225239,-123.13231103427206,Takis Taverna,49.280590390208665,-123.13149937979237,Greek Restaurant
1230,West End,49.28509935225239,-123.13231103427206,Hokkaido Ramen Santouka,49.29033695384482,-123.13362288052441,Ramen Restaurant
1231,West End,49.28509935225239,-123.13231103427206,D'oro Gelato e Caffè,49.2861599,-123.127549,Ice Cream Shop
1232,West End,49.28509935225239,-123.13231103427206,Shangri-La Hotel,49.28593423238485,-123.12408050709615,Hotel
1233,West End,49.28509935225239,-123.13231103427206,Indigo,49.28391782500941,-123.12372330286925,Bookstore
1234,West End,49.28509935225239,-123.13231103427206,Peaked Pies,49.28961743738601,-123.13829160232608,Comfort Food Restaurant
1235,West End,49.28509935225239,-123.13231103427206,Davie Dosa Company,49.282003,-123.133722,South Indian Restaurant
1236,West End,49.28509935225239,-123.13231103427206,Loden Hotel,49.28769003824368,-123.12357426652729,Hotel
1237,West End,49.28509935225239,-123.13231103427206,Sunset Inn and Suites Vancouver,49.28005602323711,-123.13266349868613,Hotel
1238,West End,49.28509935225239,-123.13231103427206,Melriches Coffee House,49.2822869450279,-123.13434146429783,Café
1239,West End,49.28509935225239,-123.13231103427206,Robert Lee YMCA,49.28175183686333,-123.12519293179268,Gym
1240,West End,49.28509935225239,-123.13231103427206,Rocky Mountain Chocolate Factory,49.28362580682297,-123.12330593304087,Dessert Shop
1241,West End,49.28509935225239,-123.13231103427206,Nero Belgian Waffle Bar,49.290543220809724,-123.13390456230168,Dessert Shop
1242,West End,49.28509935225239,-123.13231103427206,Kingyo Izakaya 金魚居酒屋,49.290529206807975,-123.1370237858806,Japanese Restaurant
1243,West End,49.28509935225239,-123.13231103427206,CB2,49.28589,-123.126913,Furniture / Home Store
1244,West End,49.28509935225239,-123.13231103427206,Thierry Chocolaterie Patisserie,49.2848919057975,-123.12295083232155,Dessert Shop
1245,West End,49.28509935225239,-123.13231103427206,YYoga Downtown Flow,49.28223329128768,-123.1242174200977,Yoga Studio
1246,West End,49.28509935225239,-123.13231103427206,Marutama Ra-men,49.29065738323105,-123.13355575482609,Ramen Restaurant
1247,West End,49.28509935225239,-123.13231103427206,XY,49.28144565305117,-123.13350939246625,Gay Bar
1248,West End,49.28509935225239,-123.13231103427206,Red Robin Gourmet Burgers and Brews,49.28456989,-123.1252719,Burger Joint
1249,West End,49.28509935225239,-123.13231103427206,Bombay Brow Bar,49.285529031396614,-123.12396600606039,Cosmetics Shop
1250,West End,49.28509935225239,-123.13231103427206,Kosoo Restaurant,49.289246367521585,-123.13267515489329,Korean Restaurant
1251,West End,49.28509935225239,-123.13231103427206,Cactus Club Cafe,49.28523325285116,-123.12565834978258,American Restaurant
1252,West End,49.28509935225239,-123.13231103427206,Coal Harbour Park,49.28993619768085,-123.1250023841858,Park
1253,West End,49.28509935225239,-123.13231103427206,Sutton Place Hotel Vancouver,49.28264004904225,-123.12387529266849,Hotel
1254,West End,49.28509935225239,-123.13231103427206,Victoria's Secret,49.28337166041721,-123.12249106575216,Lingerie Store
1255,West End,49.28509935225239,-123.13231103427206,Yui Japanese Bistro,49.28709505552396,-123.12493801116943,Japanese Restaurant
1256,West End,49.28509935225239,-123.13231103427206,English Bay Beach,49.28661337371541,-123.14283944417532,Beach
1257,West End,49.28509935225239,-123.13231103427206,Banana Leaf On Denman,49.28832521877937,-123.14014584593362,Asian Restaurant
1258,West End,49.28509935225239,-123.13231103427206,49th Parallel & Lucky's Doughnuts,49.28590822730904,-123.12288619354298,Donut Shop
1259,West End,49.28509935225239,-123.13231103427206,Whole Foods Market,49.290069457579335,-123.13299851770314,Grocery Store
1260,West End,49.28509935225239,-123.13231103427206,Coast Restaurant,49.28484285594679,-123.1231064922824,Seafood Restaurant
1261,West End,49.28509935225239,-123.13231103427206,Tavola,49.29171563648002,-123.13582849489543,Italian Restaurant
1262,West End,49.28509935225239,-123.13231103427206,Aritzia,49.28488388806844,-123.12525741910856,Women's Store
1263,West End,49.28509935225239,-123.13231103427206,Robson Square,49.281880886701984,-123.12367137102376,Plaza
1264,West End,49.28509935225239,-123.13231103427206,Scotiabank Theatres,49.28195011448096,-123.12422359113701,Movie Theater
1265,West End,49.28509935225239,-123.13231103427206,Sunset Beach,49.27918658110156,-123.13888549804686,Beach
1266,West End,49.28509935225239,-123.13231103427206,Marquis Wine Cellars,49.27963170540703,-123.13018020208278,Wine Shop
1267,West End,49.28509935225239,-123.13231103427206,Babylon Cafe,49.2897451236642,-123.13268805345791,Middle Eastern Restaurant
1268,West End,49.28509935225239,-123.13231103427206,Cactus Club Cafe,49.28675474926812,-123.14279589778042,New American Restaurant
1269,West End,49.28509935225239,-123.13231103427206,The Inukshuk,49.284322410062735,-123.14362551061451,Sculpture Garden
1270,West End,49.28509935225239,-123.13231103427206,Delany's Coffee House,49.28819507398981,-123.14043333237312,Coffee Shop
1271,West End,49.28509935225239,-123.13231103427206,A Taste of India,49.28690661703793,-123.12810112247367,Indian Restaurant
1272,West End,49.28509935225239,-123.13231103427206,Wedgewood Hotel,49.28216333727451,-123.12223713622552,Hotel
1273,West End,49.28509935225239,-123.13231103427206,The Keg Steakhouse + Bar - Alberni,49.285948230397544,-123.12430769205092,Restaurant
1274,West End,49.28509935225239,-123.13231103427206,Saku,49.29120957631209,-123.13502940524339,Japanese Restaurant
1275,West End,49.28509935225239,-123.13231103427206,Cazba restaurant,49.28064802421483,-123.13101152250476,Middle Eastern Restaurant
1276,West End,49.28509935225239,-123.13231103427206,Shizen Ya,49.28088036111347,-123.12455177307127,Japanese Restaurant
1277,West End,49.28509935225239,-123.13231103427206,Samurai Japanese Restaurant,49.28060377766286,-123.1314847688326,Japanese Restaurant
1278,West End,49.28509935225239,-123.13231103427206,Sheraton Vancouver Wall Centre,49.280314,-123.1264736,Hotel
1279,West End,49.28509935225239,-123.13231103427206,España Restaurant,49.288019,-123.140467,Spanish Restaurant
1280,West End,49.28509935225239,-123.13231103427206,Tiffany & Co.,49.2842568,-123.1217898,Jewelry Store
1281,West End,49.28509935225239,-123.13231103427206,Stepho's Souvlaki Greek Taverna,49.280767739860806,-123.13191129780041,Greek Restaurant
1282,West End,49.28509935225239,-123.13231103427206,Joe's Grill,49.27968459651708,-123.13004766208492,Diner
1283,West End,49.28509935225239,-123.13231103427206,Legendary Noodle,49.288493,-123.139766,Noodle House
1284,West End,49.28509935225239,-123.13231103427206,Dinesty Chinese Restaurant,49.29070866470099,-123.13422280107885,Shanghai Restaurant
1285,West End,49.28509935225239,-123.13231103427206,Molli Cafe,49.278834711086255,-123.12981423064245,Mexican Restaurant
1286,West End,49.28509935225239,-123.13231103427206,Joe's Grill,49.28992775672568,-123.13766445515178,Breakfast Spot
1287,West End,49.28509935225239,-123.13231103427206,Gyu-Kaku Japanese BBQ,49.28027716380092,-123.12483759025491,Japanese Restaurant
1288,West End,49.28509935225239,-123.13231103427206,Number e food,49.277899375511915,-123.13106017654827,Sandwich Place
1289,West End,49.28509935225239,-123.13231103427206,Pokerrito,49.28057612571095,-123.12488281884048,Hawaiian Restaurant
1290,West End,49.28509935225239,-123.13231103427206,SEPHORA,49.2842876,-123.1237775,Cosmetics Shop
1291,West End,49.28509935225239,-123.13231103427206,Residence Inn by Marriott Vancouver Downtown,49.2779047,-123.1286238,Hotel
1292,West End,49.28509935225239,-123.13231103427206,A-maze-ing Laughter by Yue Minjun,49.28760167757351,-123.14192788963075,Sculpture Garden
1293,West End,49.28509935225239,-123.13231103427206,Hubbub Sandwiches,49.282078,-123.12287,Sandwich Place
1294,West End,49.28509935225239,-123.13231103427206,Buckstop,49.29098150261514,-123.13630096470786,BBQ Joint
1295,West End,49.28509935225239,-123.13231103427206,Hyatt Regency Vancouver,49.284933576325365,-123.12040717326492,Hotel
1296,West End,49.28509935225239,-123.13231103427206,Baoguette Vietnamese Bistro,49.287366,-123.141405,Vietnamese Restaurant
1297,West Point Grey,49.26463698106476,-123.20017166938784,West Point Grey ('Trimble') Park,49.2658310215775,-123.20435908978787,Park
1298,West Point Grey,49.26463698106476,-123.20017166938784,Burgoo Bistro,49.26374216247765,-123.20712760678566,Restaurant
1299,West Point Grey,49.26463698106476,-123.20017166938784,Takumi Japanese Restaurant,49.26377049638328,-123.20678411488923,Japanese Restaurant
1300,West Point Grey,49.26463698106476,-123.20017166938784,Jericho Beach Park,49.271668855433404,-123.19797992706299,Park
1301,West Point Grey,49.26463698106476,-123.20017166938784,Bella Roma,49.26378988333334,-123.20810846,Italian Restaurant
1302,West Point Grey,49.26463698106476,-123.20017166938784,Jericho Beach,49.271930988934976,-123.19211388941667,Beach
1303,West Point Grey,49.26463698106476,-123.20017166938784,Bean Around The World,49.26377610210166,-123.20804030661614,Coffee Shop
1304,West Point Grey,49.26463698106476,-123.20017166938784,Rajio Japanese Public House,49.26351643194259,-123.18708632739832,Japanese Restaurant
1305,West Point Grey,49.26463698106476,-123.20017166938784,Mix the Bakery,49.26372775430314,-123.20705464380433,Bakery
1306,West Point Grey,49.26463698106476,-123.20017166938784,Jericho Arts Centre,49.272464675537144,-123.20291468880504,Performing Arts Venue
1307,West Point Grey,49.26463698106476,-123.20017166938784,My Local Cafe,49.263504825742004,-123.1872596328567,Vegetarian / Vegan Restaurant
1308,West Point Grey,49.26463698106476,-123.20017166938784,Lord Byng Pool,49.25945184782345,-123.19291530506803,Gym Pool
1309,West Point Grey,49.26463698106476,-123.20017166938784,Sun Sushi,49.26381012770392,-123.20957687692865,Sushi Restaurant
1310,West Point Grey,49.26463698106476,-123.20017166938784,Hime Sushi,49.26384653533914,-123.20880015942281,Sushi Restaurant
1311,West Point Grey,49.26463698106476,-123.20017166938784,Subway,49.263920938138874,-123.20499471826923,Sandwich Place
1312,West Point Grey,49.26463698106476,-123.20017166938784,RBC Royal Bank,49.26400183734647,-123.20929874814765,Bank
1313,West Point Grey,49.26463698106476,-123.20017166938784,Pizza Hut,49.2635294,-123.2108174,Pizza Place
1314,West Point Grey,49.26463698106476,-123.20017166938784,TD Canada Trust,49.264104766910876,-123.21173004805871,Bank
1315,West Point Grey,49.26463698106476,-123.20017166938784,Gold Train Express,49.26374905417965,-123.21012885422279,Vietnamese Restaurant
1316,West Point Grey,49.26463698106476,-123.20017166938784,The Kitchen Homemade Korean Restaurant,49.26357774152301,-123.20908802239701,Korean Restaurant
1317,West Point Grey,49.26463698106476,-123.20017166938784,Darcy's cafe,49.26375790707711,-123.20848345756531,Coffee Shop
1318,West Point Grey,49.26463698106476,-123.20017166938784,Three Dog Bakery,49.263925,-123.210574,Pet Store
1319,West Point Grey,49.26463698106476,-123.20017166938784,West Point Grey Community Centre,49.27102226450467,-123.20419275388149,Gym
1320,West Point Grey,49.26463698106476,-123.20017166938784,Jericho Beach Pier,49.2713729954245,-123.20415889749744,Harbor / Marina
1321,West Point Grey,49.26463698106476,-123.20017166938784,"Bus Stop 50347 (4,44,84)",49.269023,-123.211603,Bus Stop
1322,West Point Grey,49.26463698106476,-123.20017166938784,HI-Vancouver Jericho Beach,49.27308049971534,-123.20322798010696,Hostel
